,Unnamed: 0,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師.1,核閱或查核日期,核閱或查核報告類型
29,29,1305,華夏,勤 業 會 計 師 事 務 所,范有偉,王小蕙,2003/04/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
30,30,1307,三芳化工,安侯建業聯合會計師事務所,蘇慈玲,陳國宗,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
31,31,1308,亞聚,勤 業 會 計 師 事 務 所,郭 慈 容,范 有 偉,2003/04/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
32,32,1309,台達化工,勤業會計師事務所,郭慈容,范有偉,2003/04/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
33,33,1310,台苯,正風聯合會計師事務所,周銀來,賴永吉,2003/04/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
34,34,1312,國喬石化,第一聯合會計師事務所,林志隆,蕭英嘉,2003/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
35,35,1313,聯成,勤業會計師事務所會,張銘政,郭文吉,2003/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
36,36,1314,中石化,安侯建業會計師事務所,丁玉山,陳富煒,2002/10/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
37,37,1315,達新工業,第一聯合會計師事務所,王戊昌,張福郎,2003/04/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
38,38,1316,上曜,致遠會計師事務所,侯榮顯,蔡清典,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
39,39,1319,東陽,致遠會計師事務所,吳健源,蔡清典,2003/04/28,"????????????????????""修正式無保留核閱報告--採用其他會計師查核且欲區分責任"""
40,40,1321,大洋,安侯建業會計師事務所,吳清堅,蔡松棋,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
41,41,1323,永裕,眾信,王茂霖,吳秋燕,2003/04/15,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
42,42,1324,地球工業,致遠會計師事務所,楊文安,梁再添,2003/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
43,43,1325,恒大,勤業會計師事務所,陳照敏,劉江抱,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
44,44,1326,台化,眾信聯合會計師事務所,黃敏全,黃學平,2003/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
45,45,1402,遠東新,勤業會計師事務所,王金山,魏永篤,2003/04/24,"????????????????????""修正式無保留核閱報告--採用其他會計師查核且欲區分責任"""
46,46,1409,新纖,眾信聯合會計師事務所,蔡宏祥,郭榮芳,2003/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
47,47,1410,南染,眾信聯合會計師事務所,黃敏全,黃學平,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
48,48,1413,宏洲纖維,立本台灣聯合會計師事務所,柯俊輝,陶鴻文,2003/04/26,"????????????????????""標準式無保留核閱報告 """
49,49,1414,東和,安侯建業會計師事務所,蘇慈玲,陳國宗,2003/04/16,"????????????????????""標準式無保留核閱報告 """
50,50,1416,廣豐,第 一  聯 合 會 計 師 事 務 所,林志隆,金昌民,2003/04/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
51,51,1417,嘉裕,立本台灣聯合會計師事務所,徐榮煌,鄭戊水,2003/04/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
52,52,1418,東華,眾信聯合會計師事務所,池瑞全,游素環,2003/04/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
53,53,1419,新紡,眾信聯合會計師事務所,林義峰,池瑞全,2003/04/23,"????????????????????""標準式無保留核閱報告 """
54,54,1423,利華羊毛,致遠會計師事務所,林榮裕,戴興鉦,2003/04/14,"????????????????????""標準式無保留核閱報告 """
55,55,1432,大魯閣,致 遠 會 計 師 事 務 所,鄧泗堂,梁再添,2003/04/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
56,56,1434,福懋興業,眾信 聯 合 會 計 師 事 務 所,黃敏全 (YYY代表會計?,黃學平 (YYY代表會計?,2002/04/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
57,57,1435,中福國際,勤業會計師事務所,吳恩銘會計師,魏永篤會計師,2003/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
58,58,1436,華友聯,勤業會計師事務所,吳恩銘,王金山,2003/04/15,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
59,59,1437,勤益投控,安侯建業會計師事務所,關春修,林秀玉,2003/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
60,60,1438,裕豐,揚智聯合會計師事務所,胡湘寧,陳玟君,2003/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
61,61,1439,中和羊毛,致 遠 會 計 師 事 務 所,林榮裕 (YYY代表會計?,戴興鉦 (YYY代表會計?,2003/04/26,"????????????????????""標準式無保留核閱報告 """
62,62,1440,南紡,資誠會計師事務所,李明憲,劉子猛,2003/04/17,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
63,63,1441,大東紡織,安侯建業會計師事務所,劉義吉,吳秋華,2003/04/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
64,64,1442,名軒,惠眾會計師事務所,李伯承,盧聯生,2003/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
65,65,1443,立益紡織,第一聯合會計師事務所,林克武,陳桂美,2003/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
66,66,1444,力麗,眾信聯合會計師事務所,盧啟昌,余鴻賓,2003/04/22,"????????????????????""標準式無保留核閱報告 """
67,67,1445,大宇紡織,勤 業 會 計 師 事 務 所,殷仲偉,王小蕙,2003/04/23,"????????????????????""標準式無保留核閱報告 """
68,68,1446,宏和,致 遠 會 計 師 事 務 所,侯榮顯,吳健源,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
69,69,1447,力鵬,眾信聯合會計師事務所,盧啟昌,余鴻賓,2003/04/23,"????????????????????""標準式無保留核閱報告 """
70,70,1449,佳和實業,安侯建業會計師事務所,楊欽昌,張嘉信,2003/04/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
71,71,1451,年興紡織,勤 業 會 計 師 事 務 所,吳恩銘,王金山,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
72,72,1452,宏益,立本台灣聯合會計師事務所,柯俊輝 (YYY代表會計?,陳玉芳 (YYY代表會計?,2003/04/15,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
73,73,1453,大將,眾 信 聯 合 會 計 師 事 務 所,郭榮芳,賴國旺,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
74,74,1454,台富,眾信聯合會計師事務所,林義峰,游素環,2003/04/24,"????????????????????""標準式無保留核閱報告 """
75,75,1455,集盛,第 一 聯 合 會 計 師 事 務 所,甘有財,蕭英嘉,2003/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
76,76,1456,怡華,惠眾會 計 師 事 務 所,李伯承 (YYY代表會計?,盧聯生 (YYY代表會計?,2003/04/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
77,77,1457,宜進,安侯建業會計師事務所,吳昭德,馬國柱,2003/04/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
78,78,1459,聯發紡織,眾信聯合會計師事務所,涂  三  遷,林  谷  同,2003/04/14,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
79,79,1460,宏遠,勤業會計師事務所,王金山,陳政弘,2003/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
80,80,1463,強盛染整,安侯建業會計師事務所,魏忠華,顏幸福,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
81,81,1464,得力實業,勤業會計師事務所,李季珍,陳政弘,2003/04/17,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
82,82,1465,偉全實業,立 本 台 灣 聯 合 會 計 師 事 務 所,劉克宜,陶鴻文,2003/04/22,"????????????????????""標準式無保留核閱報告 """
83,83,1466,聚隆,建智聯合會計師事務所,紀敏滄(YYY代表會計師,陳靜宜(YYY代表會計師,2003/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
84,84,1467,南緯實業,安侯建業會計師事務所,吳昭德,劉許友,2003/04/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
85,85,1468,昶和纖維,勤 業 會 計 師 事 務 所,張銘政,許庭禎,2003/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
86,86,1469,理隆纖維,資誠會計師事務所,蔡金拋,林鈞堯,2003/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
87,87,1470,大統染,眾信聯合會計師事務所,涂三遷,林谷同,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
88,88,1471,首利,眾信聯合會計師事務所,盧啟昌,余鴻賓,2003/04/23,"????????????????????""標準式無保留核閱報告 """
89,89,1472,三洋紡,眾信 聯 合 會 計 師 事 務 所,涂三遷 (YYY代表會計?,林谷同 (YYY代表會計?,2003/04/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
90,90,1473,台南企業,資誠會計師事務所,李明憲 會計師,林姿妤 會計師,2003/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
91,91,1474,弘裕,建智聯合會計師事務所,紀敏滄,陳靜宜,2003/04/18,"????????????????????""標準式無保留核閱報告 """
92,92,1475,本盟光電,勤 業 會 計 師 事 務 所,郭政弘 (YYY代表會計?,王金山 (YYY代表會計?,2003/04/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
93,93,1476,儒鴻,安侯建業會計師事務所,吳東和,劉義吉,2003/04/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
94,94,1477,聚陽實業,安侯建業會計師事務所,魏忠華,顏幸福,2003/04/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
95,95,1503,士電,勤業會計師事務所,張銘政,許庭禎,2003/04/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
96,96,1504,東元電機,資誠會計師事務所,薛明玲,曾惠瑾,2003/04/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
97,97,1506,正道,安侯建業會計師事務所,林賢郎 (YYY代表會計?,林琬琬 (YYY代表會計?,2003/04/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
98,98,1507,永大機電,建 昇 財 稅 聯 合 會 計 師 事 務 所,林昇平,陳仁基,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
99,99,1512,瑞利,眾 信 聯 合 會 計 師 事 務 所,王茂霖,陳義明,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
100,100,1513,中興電,鼎信聯合會計師事務所,林春枝,諶  清,2003/04/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
101,101,1514,亞力電機,惠眾會計師事務所,卓敏枝,李伯承,2003/04/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
102,102,1515,力山,安侯建業會計師事務所,吳傳銓,陳君滿,2003/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
103,103,1516,川飛,安侯建業會計師事務所,陳君滿,吳傳銓,2003/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
104,104,1517,利奇機械,眾 信 聯 合 會 計 師 事 務 所,仲    偉,呂 惠 民,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
105,105,1519,華城電機,勤業會計師事務所,張敬人,陳清祥,2003/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
106,106,1521,大億,眾 信 聯 合 會 計 師 事 務 所,張豐淦,黃李松,2003/04/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
107,107,1522,堤維西,致遠會計師事務所,黃崇輝,蔡清典,2003/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
108,108,1524,耿鼎企業,調和聯合會計師事務所,郭怡倩,曾國富,2003/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
109,109,1525,江申工業,勤業會計師事務所,郭政弘,王金山,2003/04/23,"????????????????????""標準式無保留核閱報告 """
110,110,1526,日馳,立 本 台 灣 聯 合 會 計 師 事 務 所,柯俊輝,陳玉芳,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
111,111,1527,鑽全,致遠會計師事務所,林奇威,游朝堂,2003/04/18,"????????????????????""標準式無保留核閱報告 """
112,112,1528,恩德,安 侯 建 業 會 計 師 事 務 所,俞 安 恬,王 明 志,2003/04/18,"????????????????????""標準式無保留核閱報告 """
113,113,1529,樂士,建智聯合會計師事務所,陳宇頌,陳貴端,2003/04/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
114,114,1530,亞崴機電,致遠會計師事務所,洪茂益會計師,張志銘會計師,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
115,115,1531,高林股,勤業會計師事務所,林安惠,陳清祥,2003/04/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
116,116,1532,勤美,安侯建業會計師事務所,羅子強,劉義吉,2003/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
117,117,1533,車王電,資 誠 會 計 師 事 務 所,楊明經,洪淑華,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
118,118,1535,中宇,勤 業 會 計 師 事 務 所,龔俊吉,陳政弘,2003/04/10,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
119,119,1536,和大工業,資誠會計師事務所,蕭珍琪,洪淑華,2003/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
120,120,1537,廣隆光電,資誠會計師事務所,蕭珍琪,楊明經,2003/04/17,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
121,121,1538,正峰新,亞 東 聯 合 會 計 師 事 務 所,呂正樂 (YYY代表會計?,林鴻基 (YYY代表會計?,2003/04/22,"????????????????????""標準式無保留核閱報告 """
122,122,1539,巨庭機械,聯捷 聯 合 會 計 師 事 務 所,趙志浩 (YYY代表會計?,簡志宏 (YYY代表會計?,2003/04/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
123,123,1540,喬福機械,資誠會計師事務所,蕭珍琪,楊明經,2003/04/17,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
124,124,1541,錩泰,致 遠 會 計 師 事 務 所,游朝堂,嚴文筆,2003/04/10,"????????????????????""標準式無保留核閱報告 """
125,125,1603,華電,勤業會計師事務所,劉江抱,張瑞娜,2003/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
126,126,1604,聲寶,眾 信 聯 合 會 計 師 事 務 所,楊  民  賢,龔  雙  雄,2003/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
127,127,1605,華新,眾 信 聯 合 會 計 師 事 務 所,盧啟昌,洪國田,2003/03/31,"??????????????""保留式核閱報告--其他"""
128,128,1608,華榮,安侯建業會計師事務所,張嘉信,楊博任,2003/04/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
129,129,1609,大亞電線,群 智 聯 合 會 計 師 事 務 所,黃春生,方文寶,2003/04/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
130,130,1611,中電,群信聯 合 會 計 師 事 務 所,李仍晃,謝文益,2003/04/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
131,131,1612,宏泰,致遠會計師事務所,楊文安,佟韻玲,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
132,132,1613,台一,眾信聯合會計師事務所,涂三遷,仲  偉,2003/04/28,"??????????????""保留式核閱報告--適用新公報"""
133,133,1614,三洋電,第一聯合會計師事務所,金昌民,高佩,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
134,134,1615,大山,安侯建業會計師事務所,林賢郎,江忠儀,2003/04/22,"????????????????????""標準式無保留核閱報告 """
135,135,1616,億泰,安侯建業會計師事務所,魏忠華,柳金堂,2003/04/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
136,136,1617,榮星電線,安 侯 建 業 會 計 師 事 務 所,張嘉信,方惠玲,2003/04/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
137,137,1618,合機公司,眾 信 聯 合 會 計 師 事 務 所,郭榮芳,劉水恩,2003/04/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
138,138,1701,中化,眾信聯合會計師事務所,阮呂芳周,黃 敏 全,2003/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
139,139,1702,南僑化工,安侯建業 聯 合 會 計 師 事 務 所,俞安恬,王明志,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
140,140,1704,榮化,德 昌 聯 合 會 計 師 事 務 所,朱威任 (YYY代表會計?,周靜怡 (YYY代表會計?,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
141,141,1707,葡萄王,大中國際聯合會計師事務所,許伯彥,林寬照,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
142,142,1708,東鹼,安侯建業會計師事務所,俞安恬,林秀玉,2003/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
143,143,1709,和益化工,立本台灣聯合會計師事務所,陳玉芳,陶鴻文,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
144,144,1710,東聯,勤業會計師事務所,李振銘,王金山,2003/04/11,"????????????????????""標準式無保留核閱報告 """
145,145,1711,永光化學,安侯建業會計師事務所,林秀玉,俞安恬,2003/04/17,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
146,146,1712,興農,勤 業 會 計 師 事 務 所,曾 棟 鋆,成 德 潤,2003/04/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
147,147,1714,和桐化學,致遠會計師事務所,楊文安,佟韻玲,2003/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
148,148,1715,萬洲化學,資誠會計師事務所,李燕松,杜佩玲,2003/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
149,149,1717,長興材料,資誠聯合會計師事務所,林億彰 (YYY代表會計?,洪麗蓉 (YYY代表會計?,2003/04/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
150,150,1718,中纖,廣 信 益 群 會 計 師 事 務 所,陳永琳,張西鎮,2003/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
151,151,1720,生達化學,資誠會計師事務所,李明憲,林姿妤,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
152,152,1721,三晃,眾 信 聯 合 會 計 師 事 務 所,呂惠民會計師,吳麗冬會計師,2003/04/15,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
153,153,1722,台肥,正風聯合會計師事務所,丁鴻勛,徐素琴,2003/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
154,154,1723,中碳,勤業會計師事務所,龔俊吉,陳政弘,2003/04/11,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
155,155,1724,台硝,資誠會計師事務所,楊明珠,陳美姿,2003/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
156,156,1725,元禎,眾信聯合會計師事務所,涂三遷,張耿禧,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
157,157,1726,永記造漆,集智會計師事務所,柯宗立,蔡靜雯,2003/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
158,158,1727,中華化學,致遠聯合會計師事務所,楊文安,佟韻玲,2003/04/22,"????????????????????""標準式無保留核閱報告 """
159,159,1729,必翔實業,勤業會計師事務所,郭政弘,王金山,2003/04/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
160,160,1730,花仙子,鼎信聯合會計師事務所,林松樹,諶清,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
161,161,1731,美吾華,廣信益群 聯 合 會 計 師 事 務 所,陳永琳,郭錦蓉,2003/04/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
162,162,1732,毛寶,眾 信  聯 合 會 計 師 事 務 所,黃 敏 全,黃 學 平,2003/04/21,"????????????????????""標準式無保留核閱報告 """
163,163,1733,五鼎,勤 業 會 計 師 事 務 所,林鴻鵬,黃樹傑,2003/04/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
164,164,1734,杏輝藥品,鼎信聯合會計師事務所,諶清,林春枝,2003/04/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
165,165,1735,日勝化,立 本 聯 合 會 計 師 事 務 所,陶鴻文,曾炳霖,2003/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
