年,季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2016,01,1101,台泥,17724112,16138503,1585609,--,--,1585609,1101720,--,483889,-206042,277847,183320,94527,--,--,94527,-828511,--,-733984,220995,--,-126468,-333525,--,-400459,0.06
2016,01,1102,亞泥,13038960,12040729,998231,0,201,998432,592180,--,406252,-123702,282550,88091,194459,--,--,194459,-8936360,--,-8741901,199130,--,-4671,-8505796,--,-236105,0.06
2016,01,1103,嘉泥,541218,544548,-3330,--,--,-3330,87944,--,-91274,-100254,-191528,-2543,-188985,--,--,-188985,126972,--,-62013,-188620,--,-365,-66938,--,4925,-0.29
2016,01,1104,環球水泥,1105803,990332,115471,--,--,115471,83813,--,31658,311221,342879,-104,342983,--,--,342983,20078,--,363061,345289,--,-2306,365367,--,-2306,0.55
2016,01,1108,幸福水泥,995636,804827,190809,--,--,190809,57790,--,133019,-6225,126794,21416,105378,-1007,--,104371,-4655,--,99716,103392,--,979,98737,--,979,0.26
2016,01,1109,信大水泥,875999,807187,68812,--,--,68812,95228,--,-26416,-162,-26578,6626,-33204,0,--,-33204,-923,--,-34127,-11582,--,-21622,-9154,--,-24973,-0.03
2016,01,1110,東泥,383670,347147,36523,--,--,36523,20739,--,15784,181488,197272,-19341,216613,--,--,216613,60334,--,276947,117463,--,99150,177798,--,99149,0.21
2016,01,1201,味全公司,3518095,2674670,843425,--,--,843425,1374779,--,-531354,371925,-159429,-26606,-132823,50362,--,-82461,-57598,--,-140059,-108469,--,26008,-165965,--,25906,-0.21
2016,01,1203,味王公司,1547878,1191232,356646,0,0,356646,210818,--,145828,-4175,141653,18692,122961,0,--,122961,-14359,--,108602,88980,--,33981,71736,--,36866,0.37
2016,01,1210,大成長城,17743529,15327265,2416264,--,--,2416264,1708797,--,707467,-28851,678616,81345,597271,--,--,597271,-85920,--,511351,498961,--,98310,483076,--,28275,0.73
2016,01,1213,大飲,152465,131149,21316,--,--,21316,17492,--,3824,2270,6094,1110,4984,--,--,4984,9,--,4993,4984,--,--,4993,--,--,0.10
2016,01,1215,卜蜂企業,4255524,3645938,609586,--,--,609586,296348,4070,317308,1290,318598,57645,260953,--,--,260953,354690,--,615643,255296,--,5657,610930,--,4713,0.95
2016,01,1216,統一,106667516,70144952,36522564,--,--,36522564,29961507,--,6561057,1419075,7980132,1582061,6398071,--,--,6398071,-410693,--,5987378,4343069,--,2055002,3880106,--,2107272,0.76
2016,01,1217,愛之味,906830,630021,276809,--,--,276809,283839,--,-7030,-23238,-30268,2058,-32326,0,--,-32326,-31369,--,-63695,-34193,--,1867,-65212,--,1517,-0.07
2016,01,1218,泰山企業,1821955,1528612,293343,366,208,293185,307510,--,-14325,70242,55917,2852,53065,--,--,53065,3082,--,56147,52973,--,92,56055,--,92,0.16
2016,01,1219,福壽實業,2633013,2399895,233118,--,--,233118,200686,0,32432,9939,42371,15650,26721,--,--,26721,225,--,26946,40650,--,-13929,40869,--,-13923,0.13
2016,01,1220,台榮,646025,552415,93610,--,--,93610,52195,--,41415,4709,46124,7220,38904,--,--,38904,-11407,--,27497,32881,--,6023,24005,--,3492,0.19
2016,01,1225,福懋油,2554434,2288037,266397,20,--,266377,124796,192,141773,-4206,137567,22938,114629,--,--,114629,-22843,--,91786,94954,--,19675,72111,--,19675,0.43
2016,01,1227,佳格,7422008,5046769,2375239,--,--,2375239,1300375,--,1074864,33915,1108779,229889,878890,--,--,878890,-105677,--,773213,871536,--,7354,765685,--,7528,1.11
2016,01,1229,聯華實業,1310566,1031034,279532,--,--,279532,132444,--,147088,199921,347009,7701,339308,--,--,339308,141404,--,480712,341488,--,-2180,483150,--,-2438,0.38
2016,01,1231,聯華食品,1691729,1307441,384288,--,--,384288,258767,--,125521,25444,150965,25064,125901,--,--,125901,-3536,--,122365,124278,--,1623,121007,--,1358,0.84
2016,01,1232,大統益,3927503,3542734,384769,--,--,384769,152413,--,232356,-19414,212942,36200,176742,--,--,176742,0,--,176742,173947,--,2795,173947,--,2795,1.09
2016,01,1233,天仁,558307,238868,319439,--,--,319439,261006,--,58433,2680,61113,10480,50633,0,--,50633,-27300,--,23333,50194,--,439,22553,--,780,0.55
2016,01,1234,黑松,1754858,1349040,405818,--,--,405818,482343,--,-76525,178681,102156,14079,88077,--,--,88077,-12337,--,75740,88077,--,--,75740,--,--,0.22
2016,01,1235,興泰,19119,12075,7044,--,--,7044,4205,--,2839,81683,84522,1105,83417,--,--,83417,250471,--,333888,83417,--,--,333888,--,--,1.42
2016,01,1236,宏亞食品,604459,449951,154508,--,--,154508,122472,--,32036,7857,39893,7386,32507,--,--,32507,-43788,--,-11281,32507,--,0,-11281,--,0,0.30
2016,01,1256,鮮活果汁-KY,535660,385454,150206,--,--,150206,92009,--,58197,5579,63776,24523,39253,--,--,39253,-4642,--,34611,39167,--,86,34541,--,70,1.44
2016,01,1262,綠悅-KY,1504891,941334,563557,--,--,563557,103096,--,460461,3502,463963,70452,393511,--,--,393511,-154558,--,238953,393511,--,--,238953,--,--,2.65
2016,01,1301,台塑,42782369,37333517,5448852,--,--,5448852,2569388,--,2879464,3773697,6653161,940337,5712824,--,--,5712824,2103355,--,7816179,5712824,--,--,7816179,--,--,0.90
2016,01,1303,南亞塑膠,65469083,57842627,7626456,52207,0,7574249,4125852,--,3448397,2893772,6342169,1051603,5290566,--,--,5290566,-827208,--,4463358,5369937,--,-79371,4559711,-96353,--,0.68
2016,01,1304,台聚,12738367,11192145,1546222,--,--,1546222,873821,--,672401,-103149,569252,118574,450678,-3960,--,446718,63035,--,509753,279051,--,167667,347314,--,162439,0.27
2016,01,1305,華夏,3765844,3199544,566300,--,--,566300,281250,--,285050,-54699,230351,34547,195804,-3960,--,191844,-8217,--,183627,177062,--,14782,168832,--,14795,0.38
2016,01,1307,三芳化工,3071065,2168969,902096,--,--,902096,432059,--,470037,-7654,462383,79069,383314,--,--,383314,-132641,--,250673,383314,--,--,250673,--,--,0.99
2016,01,1308,亞聚,1333909,1170026,163883,--,--,163883,50978,--,112905,2812,115717,19703,96014,--,--,96014,76454,--,172468,96014,--,--,172468,--,--,0.19
2016,01,1309,台達化工,3689655,3432124,257531,--,--,257531,167024,--,90507,-20970,69537,19762,49775,--,--,49775,-12409,--,37366,49775,--,--,37366,--,--,0.15
2016,01,1310,台苯,3517882,2882946,634936,--,--,634936,101993,--,532943,-30872,502071,106121,395950,--,--,395950,-5020,--,390930,412570,--,-16620,409367,--,-18437,0.78
2016,01,1312,國喬石化,4570011,3772222,797789,--,--,797789,311337,--,486452,177641,664093,63575,600518,--,--,600518,-141920,--,458598,582319,--,18199,447591,--,11007,0.64
2016,01,1313,聯成,9067638,8552423,515215,--,--,515215,412670,--,102545,-69302,33243,1065,32178,--,--,32178,-67915,--,-35737,32178,--,--,-35737,--,--,0.03
2016,01,1314,中石化,5310386,5766122,-455736,567,682,-455621,302406,--,-758027,46481,-711546,10403,-721949,--,--,-721949,-88494,--,-810443,-719538,--,-2411,-808722,--,-1721,-0.31
2016,01,1315,達新工業,710957,568373,142584,--,--,142584,109797,--,32787,1893,34680,4122,30558,--,--,30558,222941,--,253499,31257,--,-699,254116,--,-617,0.16
2016,01,1316,上曜,123423,95655,27768,--,--,27768,57896,--,-30128,-732,-30860,1028,-31888,--,--,-31888,-3396,--,-35284,-34817,--,2929,-34609,--,-675,-0.22
2016,01,1319,東陽,5961500,4410580,1550920,--,145,1551065,793263,--,757802,18224,776026,140359,635667,--,--,635667,-113173,--,522494,615691,--,19976,518331,--,4163,1.04
2016,01,1321,大洋,1002255,936292,65963,--,--,65963,85367,--,-19404,22937,3533,0,3533,--,--,3533,-5260,--,-1727,3533,--,--,-1727,--,--,0.02
2016,01,1323,永裕,732152,529481,202671,--,--,202671,99835,-14,102822,579,103401,29216,74185,--,--,74185,-17712,--,56473,61719,--,12466,44512,--,11961,0.68
2016,01,1324,地球工業,284076,220552,63524,--,--,63524,50480,--,13044,8421,21465,4061,17404,--,--,17404,-919,--,16485,17404,--,--,16485,--,--,0.23
2016,01,1325,恒大,259931,191328,68603,--,--,68603,17813,--,50790,-8577,42213,7182,35031,--,--,35031,-5114,--,29917,35063,--,-32,31332,--,-1415,0.35
2016,01,1326,台化,75799504,65209128,10590376,--,--,10590376,3592553,--,6997823,2099869,9097692,1278555,7819137,--,--,7819137,5199717,--,13018854,6756946,--,1062191,9377051,--,3641803,1.16
2016,01,1337,再生-KY,1234329,941890,292439,--,--,292439,126381,--,166058,-4097,161961,48253,113708,--,--,113708,-63638,--,50070,113708,--,--,50070,--,--,0.44
2016,01,1338,廣華-KY,1881133,1346351,534782,--,--,534782,288341,--,246441,-11947,234494,54493,180001,--,--,180001,-98246,--,81755,188327,--,-8326,91509,--,-9754,2.25
2016,01,1339,昭輝,581580,414198,167382,--,--,167382,70966,--,96416,-36168,60248,9171,51077,--,--,51077,-8279,--,42798,52369,--,-1292,44516,--,-1718,0.71
2016,01,1340,勝悅-KY,666825,446205,220620,--,--,220620,23789,--,196831,8922,205753,32552,173201,--,--,173201,-28676,--,144525,173201,--,--,144525,--,--,1.51
2016,01,1402,遠東新,51595906,38866684,12729222,--,--,12729222,8905990,--,3823232,-258675,3564557,997695,2566862,--,--,2566862,-2594583,--,-27721,834946,--,1731916,-1677244,--,1649523,0.17
2016,01,1410,南染,149850,90584,59266,--,--,59266,20826,--,38440,161,38601,6686,31915,--,--,31915,-265,--,31650,28866,--,3049,28601,--,3049,0.40
2016,01,1413,宏洲纖維,465683,456391,9292,--,--,9292,10540,--,-1248,-2071,-3319,0,-3319,--,--,-3319,0,--,-3319,-3319,--,0,-3319,--,0,-0.03
2016,01,1414,東和,197066,185597,11469,--,--,11469,16769,--,-5300,-538,-5838,-1604,-4234,--,--,-4234,315,--,-3919,--,--,--,--,--,--,-0.02
2016,01,1416,廣豐,2021470,1436891,584579,--,--,584579,270745,--,313834,-33221,280613,-104425,385038,--,--,385038,-32250,--,352788,385205,--,-167,352955,--,-167,1.46
2016,01,1417,嘉裕,893036,753788,139248,--,--,139248,264509,--,-125261,4160,-121101,372,-121473,--,--,-121473,84945,--,-36528,-121473,--,--,-36528,--,--,-0.32
2016,01,1418,東華,499280,473951,25329,--,--,25329,46409,--,-21080,-4019,-25099,998,-26097,--,--,-26097,-343,--,-26440,-26092,--,-5,-26435,--,-5,-0.21
2016,01,1419,新紡,304243,226521,77722,--,--,77722,76163,--,1559,-18266,-16707,-682,-16025,--,--,-16025,-57632,--,-73657,-12292,--,-3733,-69924,--,-3733,-0.04
2016,01,1423,利華羊毛,162036,148420,13616,--,--,13616,9688,--,3928,-1173,2755,-2132,4887,--,--,4887,-3971,--,916,--,--,--,--,--,--,0.03
2016,01,1432,大魯閣,136443,47035,89408,--,--,89408,170061,--,-80653,169942,89289,0,89289,0,--,89289,-5352,--,83937,98890,--,-9601,93538,--,-9601,0.59
2016,01,1434,福懋興業,10429595,8743301,1686294,--,--,1686294,703543,--,982751,-32628,950123,219969,730154,--,--,730154,4818759,--,5548913,643592,--,86562,5431714,--,117199,0.38
2016,01,1435,中福國際,5513,655,4858,--,--,4858,8538,--,-3680,-2483,-6163,0,-6163,--,--,-6163,0,--,-6163,-6163,--,0,-6163,0,0,-0.05
2016,01,1436,華友聯,75959,54672,21287,--,--,21287,20998,--,289,-19774,-19485,2833,-22318,--,--,-22318,--,--,-22318,-22318,--,--,-22318,--,--,-0.32
2016,01,1437,勤益投控,166401,39761,126640,--,--,126640,35314,--,91326,-16201,75125,13451,61674,--,--,61674,-66180,--,-4506,61756,--,-82,-4022,--,-484,0.31
2016,01,1438,裕豐,49,70,-21,0,0,-21,2222,--,-2243,821,-1422,0,-1422,--,--,-1422,--,--,-1422,--,--,--,--,--,--,-0.01
2016,01,1439,中和羊毛,105613,101447,4166,--,--,4166,7566,--,-3400,-361,-3761,-435,-3326,--,--,-3326,0,--,-3326,--,--,--,--,--,--,-0.04
2016,01,1440,南紡,4202145,3731429,470716,--,--,470716,486379,--,-15663,42169,26506,15430,11076,--,--,11076,-142911,--,-131835,25279,--,-14203,-117646,--,-14189,0.02
2016,01,1441,大東紡織,424735,408873,15862,--,--,15862,46215,--,-30353,4116,-26237,0,-26237,--,--,-26237,-8299,--,-34536,-26237,--,--,-34536,--,--,-0.29
2016,01,1442,名軒,191135,142310,48825,--,--,48825,38689,--,10136,3655,13791,5579,8212,--,--,8212,-408,--,7804,8212,--,0,7804,--,0,0.03
2016,01,1443,立益紡織,266860,282632,-15772,--,--,-15772,30878,--,-46650,-84427,-131077,0,-131077,--,--,-131077,28955,--,-102122,-106299,--,-24778,-90103,--,-12019,-0.79
2016,01,1444,力麗,2407514,2189927,217587,0,282,217869,126614,--,91255,-89262,1993,8387,-6394,--,--,-6394,1291,--,-5103,162,--,-6556,1328,--,-6431,0.00
2016,01,1445,大宇紡織,394594,342546,52048,--,--,52048,32254,--,19794,-3287,16507,3203,13304,--,--,13304,-1416,--,11888,13304,--,0,11888,--,0,0.10
2016,01,1446,宏和,224242,178935,45307,--,--,45307,41715,--,3592,1319,4911,2169,2742,--,--,2742,-8357,--,-5615,2742,--,--,-5615,--,--,0.02
2016,01,1447,力鵬,3195263,3162281,32982,--,--,32982,151304,--,-118322,-114714,-233036,-42317,-190719,--,--,-190719,3395,--,-187324,-191146,--,427,-189193,--,1869,-0.22
2016,01,1449,佳和實業,647448,651961,-4513,--,--,-4513,93581,--,-98094,-16364,-114458,-3610,-110848,--,--,-110848,-5444,--,-116292,-98690,--,-12158,-103972,--,-12320,-0.82
2016,01,1451,年興紡織,3071091,2616524,454567,--,--,454567,192105,--,262462,19669,282131,48614,233517,--,--,233517,1537,--,235054,233951,--,-434,236978,--,-1924,0.58
2016,01,1452,宏益,499511,418217,81294,--,--,81294,26870,--,54424,2740,57164,18719,38445,--,--,38445,1290,--,39735,--,--,--,--,--,--,0.29
2016,01,1453,大將,10635,12228,-1593,--,--,-1593,7127,--,-8720,14483,5763,306,5457,--,--,5457,1219,--,6676,5576,--,-119,6795,--,-119,0.06
2016,01,1454,台富,416455,372670,43785,--,--,43785,31484,--,12301,-1861,10440,2464,7976,--,--,7976,9023,--,16999,7976,--,--,16999,--,--,0.06
2016,01,1455,集盛,2991825,2860348,131477,--,--,131477,111651,--,19826,-46,19780,4352,15428,--,--,15428,-116,--,15312,15428,--,--,15312,--,--,0.03
2016,01,1456,怡華,109237,93919,15318,--,--,15318,25848,0,-10530,-15813,-26343,0,-26343,--,--,-26343,-8679,--,-35022,-26343,--,--,-35022,--,--,-0.28
2016,01,1457,宜進,1186632,1094707,91925,--,--,91925,66487,--,25438,18183,43621,3088,40533,--,--,40533,-2018,--,38515,34023,--,6510,32029,--,6486,0.13
2016,01,1459,聯發紡織,769048,717449,51599,--,--,51599,40117,--,11482,-30310,-18828,1992,-20820,--,--,-20820,32648,--,11828,-20904,--,84,11744,--,84,-0.07
2016,01,1460,宏遠,2126259,1647721,478538,--,--,478538,309147,-115,169276,-37600,131676,14251,117425,--,--,117425,-12831,--,104594,117423,--,2,104592,--,2,0.27
2016,01,1463,強盛染整,129079,101080,27999,--,--,27999,21038,--,6961,24811,31772,-80,31852,--,--,31852,-15344,--,16508,32212,--,-360,16868,--,-360,0.20
2016,01,1464,得力實業,1853720,1515309,338411,--,--,338411,254801,-25387,58223,-12141,46082,-62488,108570,--,--,108570,-39710,--,68860,96213,--,12357,58338,--,10522,0.40
2016,01,1465,偉全實業,439188,355992,83196,--,--,83196,51405,--,31791,-5504,26287,975,25312,--,--,25312,-13564,--,11748,15043,--,10269,4220,--,7528,0.15
2016,01,1466,聚隆,867981,845596,22385,0,0,22385,60182,--,-37797,-12439,-50236,-3679,-46557,0,--,-46557,0,--,-46557,-46557,0,0,-46557,0,0,-0.42
2016,01,1467,南緯實業,1671550,1363773,307777,--,--,307777,279196,--,28581,-45742,-17161,11362,-28523,--,--,-28523,-21491,--,-50014,6301,--,-34824,-10040,--,-39974,0.03
2016,01,1468,昶和纖維,151961,112654,39307,--,--,39307,30366,--,8941,-10197,-1256,0,-1256,--,--,-1256,-2255,--,-3511,-1236,--,-20,-3051,--,-460,-0.01
2016,01,1469,理隆纖維,98745,88209,10536,--,--,10536,11718,--,-1182,-5580,-6762,-572,-6190,--,--,-6190,-54318,--,-60508,-6190,--,0,-60508,--,--,-0.05
2016,01,1470,大統染,183270,137014,46256,--,--,46256,26041,265,20480,-826,19654,3341,16313,--,--,16313,-503,--,15810,--,--,--,--,--,--,0.19
2016,01,1471,首利,285303,297115,-11812,--,--,-11812,67269,--,-79081,-8862,-87943,732,-88675,--,--,-88675,-56677,--,-145352,-88675,--,--,-145352,--,--,-0.44
2016,01,1472,三洋紡,137863,161197,-23334,--,--,-23334,19330,142376,99712,-3107,96605,13219,83386,--,--,83386,559,--,83945,83932,--,-546,84491,--,-546,1.13
2016,01,1473,台南企業,2849152,2170051,679101,--,--,679101,447963,--,231138,-2257,228881,63577,165304,--,--,165304,-60640,--,104664,177437,--,-12133,120552,--,-15888,1.22
2016,01,1474,弘裕,848203,736701,111502,--,--,111502,72206,--,39296,-938,38358,6492,31866,--,--,31866,-6276,--,25590,31866,--,--,25590,--,--,0.25
2016,01,1475,本盟光電,46580,46990,-410,--,--,-410,12508,--,-12918,10446,-2472,-7,-2465,--,--,-2465,1168,--,-1297,-8744,--,6279,-8410,--,7113,-0.17
2016,01,1476,儒鴻,5590471,4097528,1492943,--,--,1492943,558664,--,934279,-133084,801195,148065,653130,--,--,653130,-62420,--,590710,653130,--,0,590710,--,0,2.47
2016,01,1477,聚陽實業,6309426,4851714,1457712,--,--,1457712,678294,--,779418,3950,783368,140703,642665,--,--,642665,-98908,--,543757,639679,--,2986,541355,--,2402,3.22
2016,01,1503,士電,4926396,3852876,1073520,--,--,1073520,644547,--,428973,64680,493653,108233,385420,--,--,385420,-156508,--,228912,372649,--,12771,224822,--,4090,0.72
2016,01,1504,東元電機,11678422,8507576,3170846,5783,5488,3170551,2137185,--,1033366,28390,1061756,270981,790775,--,--,790775,1387494,--,2178269,683036,--,107739,2043364,--,134905,0.34
2016,01,1506,正道,413601,333042,80559,--,--,80559,64019,--,16540,-5921,10619,3111,7508,--,--,7508,26330,--,33838,6337,--,1171,25671,--,8167,0.05
2016,01,1507,永大機電,5082552,3681192,1401360,--,--,1401360,801349,--,600011,29008,629019,140156,488863,0,--,488863,-139009,--,349854,477972,--,10891,338963,--,10891,1.17
2016,01,1512,瑞利,1051758,907810,143948,--,--,143948,123211,--,20737,-16918,3819,23358,-19539,--,--,-19539,-17970,--,-37509,-22887,--,3348,-39832,--,2323,-0.13
2016,01,1513,中興電,3419627,2867721,551906,--,--,551906,353313,--,198593,6821,205414,58334,147080,--,--,147080,-28789,--,118291,148388,--,-1308,122864,--,-4573,0.36
2016,01,1514,亞力電機,1134443,941675,192768,--,29,192797,105056,0,87741,4893,92634,7596,85038,--,--,85038,-338,--,84700,82052,--,2986,81866,--,2834,0.41
2016,01,1515,力山,762051,578848,183203,--,--,183203,174844,--,8359,-4208,4151,389,3762,--,--,3762,-25822,--,-22060,1901,--,1861,-23799,--,1739,0.01
2016,01,1516,川飛,164573,159027,5546,--,--,5546,3800,0,1746,14924,16670,41,16629,0,--,16629,0,--,16629,--,--,--,--,--,--,0.71
2016,01,1517,利奇機械,702112,612573,89539,--,--,89539,97902,--,-8363,17577,9214,4945,4269,--,--,4269,-7568,--,-3299,5872,--,-1603,-1667,--,-1632,0.03
2016,01,1519,華城電機,1035936,847666,188270,--,--,188270,190130,--,-1860,-35468,-37328,-2255,-35073,--,--,-35073,18270,--,-16803,-33963,--,-1110,-15683,--,-1120,-0.13
2016,01,1521,大億,1432515,1162548,269967,45,692,270614,136639,-197,133778,38472,172250,16007,156243,--,--,156243,-5100,--,151143,156243,--,--,151143,--,--,2.05
2016,01,1522,堤維西,4065653,3124385,941268,626,719,941361,631756,--,309605,31819,341424,79186,262238,--,--,262238,-36318,--,225920,229557,--,32681,201785,--,24135,0.74
2016,01,1524,耿鼎企業,614641,462940,151701,--,--,151701,66612,921,86010,-26116,59894,10316,49578,--,--,49578,-2701,--,46877,49578,--,--,46877,--,--,0.28
2016,01,1525,江申工業,261807,234732,27075,--,--,27075,22945,--,4130,127878,132008,728,131280,--,--,131280,-16400,--,114880,131280,--,--,114880,--,--,1.90
2016,01,1526,日馳,194784,140837,53947,--,--,53947,29332,--,24615,-13994,10621,-454,11075,--,--,11075,-363,--,10712,11075,--,--,10712,--,--,0.22
2016,01,1527,鑽全,970113,654080,316033,--,--,316033,77948,--,238085,-32108,205977,35016,170961,--,--,170961,-98572,--,72389,--,--,--,--,--,--,1.24
2016,01,1528,恩德,787190,520815,266375,--,--,266375,244166,--,22209,1642,23851,-1448,25299,--,--,25299,2149,--,27448,25803,--,-504,28010,--,-562,0.15
2016,01,1529,樂士,94958,73241,21717,--,--,21717,7830,--,13887,3712,17599,0,17599,--,--,17599,--,--,17599,17656,--,-57,17656,--,-57,0.06
2016,01,1530,亞崴機電,744117,588932,155185,--,1803,156988,115887,--,41101,-11754,29347,6299,23048,--,--,23048,-3878,--,19170,23198,--,-150,19660,--,-490,0.25
2016,01,1531,高林股,657959,532595,125364,--,--,125364,101797,--,23567,-11195,12372,4871,7501,--,--,7501,-26711,--,-19210,7501,0,0,-19210,--,0,0.04
2016,01,1532,勤美,3517317,2574914,942403,--,--,942403,483103,2842,462142,-44013,418129,75487,342642,--,--,342642,-92653,--,249989,183172,--,159470,132320,--,117669,0.48
2016,01,1533,車王電,581759,376728,205031,--,--,205031,157052,--,47979,-12074,35905,8599,27306,--,--,27306,-73187,--,-45881,27306,--,0,-45881,--,0,0.29
2016,01,1535,中宇,2409630,2182013,227617,--,--,227617,122037,--,105580,21084,126664,55005,71659,--,--,71659,-29191,--,42468,71659,--,--,42468,--,--,0.58
2016,01,1536,和大工業,1428267,878438,549829,--,--,549829,181037,--,368792,-47826,320966,61994,258972,--,--,258972,25756,--,284728,259406,--,-434,284987,--,-259,1.10
2016,01,1537,廣隆光電,1601714,1221413,380301,--,--,380301,110819,--,269482,-12815,256667,64507,192160,--,--,192160,-50310,--,141850,186511,--,5649,142580,--,-730,2.29
2016,01,1538,正峰新,163311,128244,35067,--,--,35067,39209,--,-4142,4200,58,0,58,--,--,58,-3192,--,-3134,58,--,--,-3134,--,--,0.00
2016,01,1539,巨庭機械,728957,601954,127003,--,--,127003,32629,--,94374,-23404,70970,13065,57905,--,--,57905,556,--,58461,57905,--,--,58461,--,--,0.89
2016,01,1540,喬福機械,143006,108350,34656,--,--,34656,15162,--,19494,-4064,15430,2657,12773,0,--,12773,--,--,12773,12773,--,0,12773,--,0,0.16
2016,01,1541,錩泰,862880,647799,215081,--,--,215081,84412,--,130669,-21498,109171,19825,89346,--,--,89346,-3106,--,86240,89346,--,--,86240,--,--,1.13
2016,01,1558,伸興,1225525,897414,328111,--,--,328111,156711,--,171400,-47766,123634,32528,91106,--,--,91106,-15159,--,75947,88506,--,2600,73347,--,2600,1.46
2016,01,1560,中砂,934505,680233,254272,--,--,254272,135750,--,118522,-1616,116906,19874,97032,--,--,97032,99,--,97131,--,--,--,--,--,--,0.69
2016,01,1568,倉佑,632526,519343,113183,--,--,113183,48234,--,64949,-3279,61670,14199,47471,0,--,47471,-8738,--,38733,40655,--,6816,33998,--,4735,0.39
2016,01,1582,信錦,2047307,1542909,504398,--,--,504398,272205,--,232193,-9423,222770,70023,152747,--,--,152747,-85269,--,67478,152747,--,0,67478,--,0,1.02
2016,01,1583,程泰,1352319,989380,362939,--,--,362939,234214,--,128725,-46972,81753,11827,69926,--,--,69926,-10781,--,59145,54799,--,15127,46287,--,12858,0.55
2016,01,1589,永冠-KY,1912870,1258836,654034,--,--,654034,264068,--,389966,14293,404259,105522,298737,--,--,298737,-149531,--,149206,297347,--,1390,147388,--,1818,2.51
2016,01,1590,亞德客-KY,2270012,1134172,1135840,--,--,1135840,617971,--,517869,93766,611635,171441,440194,--,--,440194,-47264,--,392930,439332,--,862,392079,--,851,2.45
2016,01,1592,英瑞-KY,1524337,1009479,514858,--,--,514858,335733,--,179125,-23154,155971,34374,121597,--,--,121597,-48338,--,73259,121597,--,--,73259,--,--,1.23
2016,01,1603,華電,571010,532021,38989,--,--,38989,45060,3862,-2209,89610,87401,11000,76401,--,--,76401,-3776,--,72625,76401,--,0,72816,--,-191,0.34
2016,01,1604,聲寶,2647114,1969442,677672,--,--,677672,571617,--,106055,170239,276294,12911,263383,--,--,263383,-39926,--,223457,252489,--,10894,212563,--,10894,0.51
2016,01,1605,華新,31928919,29782407,2146512,4926,--,2141586,965727,--,1175859,102557,1278416,319783,958633,--,--,958633,93860,--,1052493,905002,--,53631,970921,--,81572,0.26
2016,01,1608,華榮,1709386,1638856,70530,--,--,70530,43944,--,26586,-35490,-8904,4638,-13542,--,--,-13542,-131440,--,-144982,-2994,--,-10548,-146333,--,1351,-0.01
2016,01,1609,大亞電線,3198422,3042636,155786,--,--,155786,210047,--,-54261,-104968,-159229,-6528,-152701,--,--,-152701,-107725,--,-260426,-144388,--,-8313,-248938,--,-11488,-0.26
2016,01,1611,中電,695903,536283,159620,0,501,160121,151822,--,8299,-11830,-3531,615,-4146,--,--,-4146,-13406,--,-17552,-3857,--,-289,-17263,--,-289,-0.01
2016,01,1612,宏泰,729961,680505,49456,--,--,49456,40631,--,8825,231,9056,5532,3524,--,--,3524,-38614,--,-35090,3631,--,-107,-34979,--,-111,0.01
2016,01,1613,台一,5934786,5733796,200990,--,--,200990,141247,-11109,48634,-69723,-21089,16893,-37982,--,--,-37982,37046,--,-936,-36624,--,-1358,1572,--,-2508,-0.16
2016,01,1614,三洋電,1484711,1211831,272880,--,--,272880,184711,--,88169,-1192,86977,15353,71624,--,--,71624,7287,--,78911,70891,--,733,78178,--,733,0.27
2016,01,1615,大山,518388,492224,26164,--,--,26164,34996,--,-8832,-879,-9711,0,-9711,0,--,-9711,539,--,-9172,-9711,--,--,-9172,--,--,-0.09
2016,01,1616,億泰,685296,649198,36098,--,--,36098,50684,--,-14586,5003,-9583,0,-9583,--,--,-9583,-11093,--,-20676,-9583,--,--,-20676,--,--,-0.05
2016,01,1617,榮星電線,599902,526319,73583,--,--,73583,54963,--,18620,-16629,1991,737,1254,--,--,1254,1707,--,2961,1255,--,-1,2962,--,-1,0.01
2016,01,1618,合機公司,408857,400001,8856,--,--,8856,20234,--,-11378,-442,-11820,-544,-11276,--,--,-11276,20927,--,9651,-11276,--,0,9651,--,0,-0.05
2016,01,1626,艾美特-KY,2853835,2280094,573741,10972,9982,572751,507697,--,65054,-14947,50107,16699,33408,--,--,33408,-40247,--,-6839,34745,--,-1337,-5502,--,-1337,0.28
2016,01,1701,中化,1504568,1057144,447424,--,--,447424,346399,--,101025,26868,127893,20533,107360,--,--,107360,-12833,--,94527,103302,--,4058,90469,--,4058,0.35
2016,01,1702,南僑化工,3715766,2337820,1377946,--,--,1377946,928332,--,449614,-25862,423752,145955,277797,--,--,277797,-13012,--,264785,288739,--,-10942,276213,--,-11428,1.16
